image_name,tag
train_11299,0
train_11300,5
train_11301,6
train_11302,0
train_11303,5
train_11304,11
train_11305,6
train_11306,11
train_11307,6
train_11308,5
train_11309,5
train_11310,5
train_11311,10
train_11312,6
train_11313,5
train_11314,5
train_11315,5
train_11316,0
train_11317,6
train_11318,1
train_11319,5
train_11320,5
train_11321,0
train_11322,0
train_11323,5
train_11324,5
train_11325,6
train_11326,6
train_11327,3
train_11328,5
train_11329,10
train_11330,10
train_11331,0
train_11332,5
train_11333,0
train_11334,5
train_11335,0
train_11336,5
train_11337,0
train_11338,10
train_11339,0
train_11340,0
train_11341,10
train_11342,10
train_11343,5
train_11344,0
train_11345,0
train_11346,0
train_11347,5
train_11348,0
train_11349,11
train_11350,5
train_11351,0
train_11352,6
train_11353,5
train_11354,6
train_11355,0
train_11356,5
train_11357,0
train_11358,5
train_11359,5
train_11360,0
train_11361,11
train_11362,0
train_11363,0
train_11364,5
train_11365,0
train_11366,3
train_11367,0
train_11368,0
train_11369,5
train_11370,5
train_11371,5
train_11372,5
train_11373,0
train_11374,11
train_11375,5
train_11376,5
train_11377,0
train_11378,9
train_11379,5
train_11380,5
train_11381,5
train_11382,5
train_11383,5
train_11384,0
train_11385,0
train_11386,5
train_11387,11
train_11388,5
train_11389,10
train_11390,5
train_11391,5
train_11392,5
train_11393,0
train_11394,0
train_11395,0
train_11396,5
train_11397,5
train_11398,0
train_11399,0
train_11400,0
train_11401,5
train_11402,11
train_11403,5
train_11404,11
train_11405,5
train_11406,5
train_11407,11
train_11408,0
train_11409,10
train_11410,5
train_11411,0
train_11412,5
train_11413,5
train_11414,10
train_11415,6
train_11416,6
train_11417,5
train_11418,5
train_11419,11
train_11420,0
train_11421,5
train_11422,0
train_11423,5
train_11424,5
train_11425,0
train_11426,0
train_11427,0
train_11428,0
train_11429,5
train_11430,5
train_11431,0
train_11432,5
train_11433,0
train_11434,11
train_11435,5
train_11436,5
train_11437,11
train_11438,0
train_11439,5
train_11440,5
train_11441,0
train_11442,0
train_11443,5
train_11444,0
train_11445,0
train_11446,5
train_11447,5
train_11448,11
train_11449,5
train_11450,5
train_11451,0
train_11452,5
train_11453,0
train_11454,5
train_11455,5
train_11456,0
train_11457,0
train_11458,5
train_11459,0
train_11460,11
train_11461,0
train_11462,0
train_11463,5
train_11464,5
train_11465,5
train_11466,11
train_11467,5
train_11468,0
train_11469,5
train_11470,5
train_11471,5
train_11472,5
train_11473,0
train_11474,5
train_11475,5
train_11476,5
train_11477,5
train_11478,5
train_11479,5
train_11480,5
train_11481,0
train_11482,0
train_11483,0
train_11484,5
train_11485,5
train_11486,6
train_11487,11
train_11488,5
train_11489,5
train_11490,0
train_11491,0
train_11492,6
train_11493,11
train_11494,11
train_11495,0
train_11496,0
train_11497,5
train_11498,5
train_11499,0
train_11500,5
train_11501,5
train_11502,0
train_11503,5
train_11504,5
train_11505,10
train_11506,5
train_11507,0
train_11508,5
train_11509,11
train_11510,5
train_11511,5
train_11512,6
train_11513,11
train_11514,5
train_11515,5
train_11516,5
train_11517,5
train_11518,5
train_11519,11
train_11520,5
train_11521,0
train_11522,0
train_11523,5
train_11524,5
train_11525,11
train_11526,0
train_11527,5
train_11528,5
train_11529,11
train_11530,0
train_11531,5
train_11532,5
train_11533,11
train_11534,5
train_11535,0
train_11536,1
train_11537,0
train_11538,10
train_11539,0
train_11540,0
train_11541,0
train_11542,0
train_11543,2
train_11544,0
train_11545,5
train_11546,5
train_11547,5
train_11548,5
train_11549,6
train_11550,11
train_11551,11
train_11552,0
train_11553,0
train_11554,0
train_11555,0
train_11556,5
train_11557,5
train_11558,3
train_11559,0
train_11560,0
train_11561,6
train_11562,1
train_11563,5
train_11564,0
train_11565,0
train_11566,5
train_11567,5
train_11568,5
train_11569,6
train_11570,0
train_11571,0
train_11572,5
train_11573,5
train_11574,0
train_11575,0
train_11576,5
train_11577,5
train_11578,5
train_11579,5
train_11580,2
train_11581,11
train_11582,11
train_11583,5
train_11584,5
train_11585,0
train_11586,11
train_11587,0
train_11588,5
train_11589,11
train_11590,5
train_11591,0
train_11592,5
train_11593,5
train_11594,11
train_11595,0
train_11596,0
train_11597,6
train_11598,0
train_11599,5
train_11600,5
train_11601,5
train_11602,5
train_11603,5
train_11604,11
train_11605,0
train_11606,5
train_11607,0
train_11608,5
train_11609,0
train_11610,5
train_11611,5
train_11612,5
train_11613,5
train_11614,11
train_11615,0
train_11616,5
train_11617,5
train_11618,5
train_11619,5
train_11620,11
train_11621,10
train_11622,0
train_11623,5
train_11624,0
train_11625,5
train_11626,5
train_11627,11
train_11628,5
train_11629,5
train_11630,5
train_11631,5
train_11632,0
train_11633,5
train_11634,5
train_11635,0
train_11636,11
train_11637,0
train_11638,0
train_11639,0
train_11640,5
train_11641,5
train_11642,5
train_11643,5
train_11644,6
train_11645,5
train_11646,0
train_11647,10
train_11648,0
train_11649,0
train_11650,10
train_11651,0
train_11652,0
train_11653,0
train_11654,10
train_11655,5
train_11656,0
train_11657,11
train_11658,5
train_11659,5
train_11660,5
train_11661,0
train_11662,11
train_11663,6
train_11664,5
train_11665,5
train_11666,0
train_11667,11
train_11668,5
train_11669,0
train_11670,3
train_11671,0
train_11672,0
train_11673,6
train_11674,8
train_11675,0
train_11676,5
train_11677,0
train_11678,11
train_11679,5
train_11680,5
train_11681,5
train_11682,0
train_11683,5
train_11684,1
train_11685,11
train_11686,6
train_11687,5
train_11688,5
train_11689,0
train_11690,5
train_11691,0
train_11692,5
train_11693,0
train_11694,5
train_11695,2
train_11696,5
train_11697,5
train_11698,5
train_11699,5
train_11700,0
train_11701,5
train_11702,5
train_11703,5
train_11704,5
train_11705,0
train_11706,6
train_11707,0
train_11708,5
train_11709,5
train_11710,5
train_11711,5
train_11712,5
train_11713,5
train_11714,5
train_11715,0
train_11716,1
train_11717,11
train_11718,0
train_11719,0
train_11720,5
train_11721,0
train_11722,5
train_11723,5
train_11724,5
train_11725,5
train_11726,11
train_11727,5
train_11728,5
train_11729,0
train_11730,5
train_11731,2
train_11732,11
train_11733,6
train_11734,11
train_11735,5
train_11736,10
train_11737,5
train_11738,0
train_11739,5
train_11740,6
train_11741,11
train_11742,0
train_11743,5
train_11744,11
train_11745,11
train_11746,0
train_11747,5
train_11748,0
train_11749,5
train_11750,0
train_11751,4
train_11752,0
train_11753,5
train_11754,5
train_11755,11
train_11756,5
train_11757,6
train_11758,5
train_11759,3
train_11760,5
train_11761,0
train_11762,0
train_11763,0
train_11764,11
train_11765,0
train_11766,5
train_11767,5
train_11768,0
train_11769,5
train_11770,0
train_11771,5
train_11772,2
train_11773,5
train_11774,11
train_11775,5
train_11776,5
train_11777,5
train_11778,5
train_11779,0
train_11780,0
train_11781,5
train_11782,5
train_11783,2
train_11784,0
train_11785,5
train_11786,5
train_11787,5
train_11788,5
train_11789,0
train_11790,5
train_11791,11
train_11792,5
train_11793,5
train_11794,0
train_11795,0
train_11796,2
train_11797,0
train_11798,11
train_11799,0
train_11800,5
train_11801,0
train_11802,0
train_11803,0
train_11804,0
train_11805,6
train_11806,5
train_11807,0
train_11808,11
train_11809,6
train_11810,11
train_11811,0
train_11812,5
train_11813,0
train_11814,5
train_11815,0
train_11816,0
train_11817,5
train_11818,5
train_11819,5
train_11820,6
train_11821,5
train_11822,5
train_11823,5
train_11824,5
train_11825,0
train_11826,0
train_11827,0
train_11828,5
train_11829,5
train_11830,0
train_11831,5
train_11832,0
train_11833,0
train_11834,5
train_11835,5
train_11836,0
train_11837,5
train_11838,5
train_11839,0
train_11840,5
train_11841,5
train_11842,11
train_11843,5
train_11844,6
train_11845,5
train_11846,11
train_11847,11
train_11848,5
train_11849,0
train_11850,0
train_11851,11
train_11852,5
train_11853,5
train_11854,0
train_11855,0
train_11856,0
train_11857,10
train_11858,0
train_11859,11
train_11860,11
train_11861,5
train_11862,5
train_11863,11
train_11864,5
train_11865,5
train_11866,2
train_11867,0
train_11868,0
train_11869,0
train_11870,0
train_11871,6
train_11872,5
train_11873,5
train_11874,10
train_11875,0
train_11876,5
train_11877,0
train_11878,5
train_11879,0
train_11880,0
train_11881,0
train_11882,0
train_11883,5
train_11884,5
train_11885,5
train_11886,10
train_11887,0
train_11888,10
train_11889,5
train_11890,0
train_11891,5
train_11892,0
train_11893,0
train_11894,11
train_11895,5
train_11896,6
train_11897,0
train_11898,5
train_11899,5
train_11900,0
train_11901,0
train_11902,5
train_11903,5
train_11904,6
train_11905,5
train_11906,11
train_11907,0
train_11908,0
train_11909,0
train_11910,5
train_11911,5
train_11912,0
train_11913,5
train_11914,10
train_11915,5
train_11916,0
train_11917,8
train_11918,0
train_11919,0
train_11920,5
train_11921,5
train_11922,0
train_11923,0
train_11924,5
train_11925,0
train_11926,5
train_11927,0
train_11928,0
train_11929,5
train_11930,0
train_11931,11
train_11932,11
train_11933,0
train_11934,5
train_11935,0
train_11936,5
train_11937,6
train_11938,2
train_11939,5
train_11940,0
train_11941,0
train_11942,0
train_11943,5
train_11944,5
train_11945,11
train_11946,0
train_11947,10
train_11948,5
train_11949,0
train_11950,0
train_11951,5
train_11952,5
train_11953,11
train_11954,5
train_11955,5
train_11956,0
train_11957,11
train_11958,5
train_11959,0
train_11960,5
train_11961,10
train_11962,5
train_11963,0
train_11964,11
train_11965,5
train_11966,5
train_11967,0
train_11968,0
train_11969,5
train_11970,0
train_11971,0
train_11972,5
train_11973,5
train_11974,5
train_11975,0
train_11976,0
train_11977,5
train_11978,0
train_11979,6
train_11980,5
train_11981,6
train_11982,5
train_11983,10
train_11984,5
train_11985,11
train_11986,5
train_11987,5
train_11988,5
train_11989,5
train_11990,5
train_11991,11
train_11992,5
train_11993,5
train_11994,5
train_11995,5
train_11996,0
train_11997,5
train_11998,10
train_11999,0
train_12000,5
train_12001,0
train_12002,0
train_12003,0
train_12004,5
train_12005,5
train_12006,0
train_12007,0
train_12008,0
train_12009,6
train_12010,0
train_12011,11
train_12012,0
train_12013,5
train_12014,10
train_12015,5
train_12016,6
train_12017,5
train_12018,0
train_12019,0
train_12020,5
train_12021,5
train_12022,2
train_12023,0
train_12024,5
train_12025,5
train_12026,5
train_12027,0
train_12028,0
train_12029,11
train_12030,0
train_12031,0
train_12032,5
train_12033,5
train_12034,0
train_12035,5
train_12036,0
train_12037,5
train_12038,6
train_12039,5
train_12040,0
train_12041,11
train_12042,5
train_12043,0
train_12044,5
train_12045,0
train_12046,0
train_12047,5
train_12048,5
train_12049,5
train_12050,11
train_12051,11
train_12052,0
train_12053,11
train_12054,2
train_12055,5
train_12056,0
train_12057,5
train_12058,6
train_12059,0
train_12060,0
train_12061,0
train_12062,5
train_12063,5
train_12064,5
train_12065,0
train_12066,0
train_12067,11
train_12068,6
train_12069,11
train_12070,11
train_12071,11
train_12072,6
train_12073,11
train_12074,10
train_12075,6
train_12076,5
train_12077,5
train_12078,0
train_12079,5
train_12080,5
train_12081,0
train_12082,2
train_12083,0
train_12084,0
train_12085,0
train_12086,5
train_12087,5
train_12088,5
train_12089,6
train_12090,11
train_12091,0
train_12092,10
train_12093,11
train_12094,0
train_12095,8
train_12096,0
train_12097,6
train_12098,10
train_12099,5
train_12100,10
train_12101,5
train_12102,5
train_12103,5
train_12104,5
train_12105,10
train_12106,5
train_12107,0
train_12108,5
train_12109,5
train_12110,0
train_12111,5
train_12112,6
train_12113,5
train_12114,0
train_12115,5
train_12116,5
train_12117,11
train_12118,0
train_12119,6
train_12120,5
train_12121,5
train_12122,5
train_12123,10
train_12124,5
train_12125,5
train_12126,5
train_12127,2
train_12128,0
train_12129,5
train_12130,5
train_12131,0
train_12132,0
train_12133,5
train_12134,11
train_12135,0
train_12136,0
train_12137,5
train_12138,5
train_12139,2
train_12140,11
train_12141,6
train_12142,5
train_12143,5
train_12144,5
train_12145,0
train_12146,11
train_12147,0
train_12148,0
train_12149,0
train_12150,5
train_12151,0
train_12152,5
train_12153,5
train_12154,11
train_12155,0
train_12156,0
train_12157,5
train_12158,5
train_12159,5
train_12160,5
train_12161,5
train_12162,11
train_12163,5
train_12164,3
train_12165,5
train_12166,5
train_12167,5
train_12168,0
train_12169,5
train_12170,5
train_12171,8
train_12172,0
train_12173,5
train_12174,2
train_12175,5
train_12176,5
train_12177,8
train_12178,0
train_12179,11
train_12180,0
train_12181,0
train_12182,0
train_12183,0
train_12184,5
train_12185,2
train_12186,5
train_12187,5
train_12188,1
train_12189,0
train_12190,10
train_12191,6
train_12192,5
train_12193,0
train_12194,0
train_12195,5
train_12196,0
train_12197,5
train_12198,5
train_12199,11
train_12200,5
train_12201,11
train_12202,0
train_12203,10
train_12204,6
train_12205,5
train_12206,0
train_12207,0
train_12208,0
train_12209,0
train_12210,0
train_12211,6
train_12212,5
train_12213,10
train_12214,11
train_12215,0
train_12216,11
train_12217,0
train_12218,10
train_12219,0
train_12220,0
train_12221,0
train_12222,5
train_12223,5
train_12224,0
train_12225,2
train_12226,0
train_12227,5
train_12228,0
train_12229,5
train_12230,5
train_12231,0
train_12232,5
train_12233,0
train_12234,5
train_12235,6
train_12236,5
train_12237,10
train_12238,0
train_12239,6
train_12240,5
train_12241,0
train_12242,0
train_12243,1
train_12244,5
train_12245,0
train_12246,0
train_12247,5
train_12248,5
train_12249,5
train_12250,5
train_12251,5
train_12252,5
train_12253,11
train_12254,5
train_12255,5
train_12256,10
train_12257,5
train_12258,5
train_12259,5
train_12260,11
train_12261,0
train_12262,0
train_12263,6
train_12264,0
train_12265,0
train_12266,5
train_12267,0
train_12268,5
train_12269,5
train_12270,5
train_12271,5
train_12272,0
train_12273,0
train_12274,11
train_12275,5
train_12276,5
train_12277,0
train_12278,5
train_12279,5
train_12280,0
train_12281,5
train_12282,0
train_12283,2
train_12284,5
train_12285,10
train_12286,6
train_12287,0
train_12288,5
train_12289,0
train_12290,10
train_12291,0
train_12292,5
train_12293,11
train_12294,10
train_12295,5
train_12296,0
train_12297,0
train_12298,5
train_12299,0
train_12300,10
train_12301,5
train_12302,5
train_12303,5
train_12304,11
train_12305,5
train_12306,10
train_12307,5
train_12308,0
train_12309,5
train_12310,11
train_12311,0
train_12312,0
train_12313,6
train_12314,2
train_12315,5
train_12316,6
train_12317,5
train_12318,5
train_12319,0
train_12320,0
train_12321,11
train_12322,5
train_12323,10
train_12324,5
train_12325,10
train_12326,5
train_12327,0
train_12328,0
train_12329,5
train_12330,5
train_12331,0
train_12332,5
train_12333,5
train_12334,11
train_12335,5
train_12336,5
train_12337,10
train_12338,5
train_12339,10
train_12340,10
train_12341,11
train_12342,5
train_12343,6
train_12344,11
train_12345,5
train_12346,0
train_12347,5
train_12348,0
train_12349,11
train_12350,5
train_12351,5
train_12352,7
train_12353,6
train_12354,5
train_12355,0
train_12356,5
train_12357,5
train_12358,0
train_12359,5
train_12360,6
train_12361,5
train_12362,0
train_12363,11
train_12364,5
train_12365,6
train_12366,8
train_12367,10
train_12368,0
train_12369,0
train_12370,10
train_12371,5
train_12372,5
train_12373,5
train_12374,11
train_12375,6
train_12376,11
train_12377,5
train_12378,0
train_12379,0
train_12380,5
train_12381,5
train_12382,0
train_12383,5
train_12384,11
train_12385,5
train_12386,6
train_12387,5
train_12388,5
train_12389,5
train_12390,0
train_12391,11
train_12392,0
train_12393,5
train_12394,0
train_12395,5
train_12396,0
train_12397,11
train_12398,5
train_12399,5
train_12400,10
train_12401,11
train_12402,5
train_12403,5
train_12404,0
train_12405,11
train_12406,0
train_12407,0
train_12408,5
train_12409,11
train_12410,11
train_12411,5
train_12412,0
train_12413,5
train_12414,0
train_12415,5
train_12416,10
train_12417,5
train_12418,0
train_12419,11
train_12420,10
train_12421,6
train_12422,0
train_12423,5
train_12424,5
train_12425,5
train_12426,5
train_12427,5
train_12428,11
train_12429,0
train_12430,0
train_12431,0
train_12432,0
train_12433,5
train_12434,11
train_12435,11
train_12436,5
train_12437,0
train_12438,3
train_12439,5
train_12440,5
train_12441,5
train_12442,5
train_12443,11
train_12444,5
train_12445,5
train_12446,5
train_12447,5
train_12448,5
train_12449,5
train_12450,2
train_12451,0
train_12452,0
train_12453,0
train_12454,5
train_12455,0
train_12456,10
train_12457,5
train_12458,0
train_12459,0
train_12460,5
train_12461,11
train_12462,5
train_12463,5
train_12464,0
train_12465,0
train_12466,0
train_12467,11
train_12468,11
train_12469,10
train_12470,5
train_12471,11
train_12472,5
train_12473,5
train_12474,5
train_12475,5
train_12476,0
train_12477,5
train_12478,0
train_12479,5
train_12480,5
train_12481,5
train_12482,5
train_12483,5
train_12484,5
train_12485,0
train_12486,11
train_12487,11
train_12488,0
train_12489,5
train_12490,0
train_12491,5
train_12492,5
train_12493,11
train_12494,0
train_12495,0
train_12496,0
train_12497,5
train_12498,0
train_12499,5
train_12500,6
train_12501,0
train_12502,6
train_12503,5
train_12504,0
train_12505,5
train_12506,5
train_12507,0
train_12508,10
train_12509,5
train_12510,5
train_12511,10
train_12512,0
train_12513,3
train_12514,11
train_12515,5
train_12516,5
train_12517,6
train_12518,5
train_12519,0
train_12520,5
train_12521,5
train_12522,0
train_12523,5
train_12524,5
train_12525,6
train_12526,5
train_12527,0
train_12528,5
